profileID,respID,qID,altID,obsID,blockID,tired,walking,sports,concentration,embarrassed,unhappiness,treated
49658,41,9,1,409,1,sometimes,almost never,almost never,sometimes,always,never,often
63323,41,10,1,410,1,sometimes,always,sometimes,almost never,almost never,never,always
74030,42,1,1,411,1,always,never,almost never,sometimes,often,often,always
13915,42,2,1,412,1,always,sometimes,almost never,almost never,sometimes,always,never
4704,42,3,1,413,1,often,never,often,sometimes,sometimes,almost never,never
58594,42,4,1,414,1,often,often,often,often,often,often,often
72509,42,5,1,415,1,often,almost never,never,never,almost never,often,always
15431,42,6,1,416,1,never,almost never,sometimes,often,always,always,never
40820,42,7,1,417,1,always,often,sometimes,almost never,never,often,sometimes
10362,42,8,1,418,1,almost never,sometimes,always,sometimes,almost never,often,never
49658,42,9,1,419,1,sometimes,almost never,almost never,sometimes,always,never,often
63323,42,10,1,420,1,sometimes,always,sometimes,almost never,almost never,never,always
74030,43,1,1,421,1,always,never,almost never,sometimes,often,often,always
13915,43,2,1,422,1,always,sometimes,almost never,almost never,sometimes,always,never
4704,43,3,1,423,1,often,never,often,sometimes,sometimes,almost never,never
58594,43,4,1,424,1,often,often,often,often,often,often,often
72509,43,5,1,425,1,often,almost never,never,never,almost never,often,always
15431,43,6,1,426,1,never,almost never,sometimes,often,always,always,never
40820,43,7,1,427,1,always,often,sometimes,almost never,never,often,sometimes
10362,43,8,1,428,1,almost never,sometimes,always,sometimes,almost never,often,never
49658,43,9,1,429,1,sometimes,almost never,almost never,sometimes,always,never,often
63323,43,10,1,430,1,sometimes,always,sometimes,almost never,almost never,never,always
74030,44,1,1,431,1,always,never,almost never,sometimes,often,often,always
13915,44,2,1,432,1,always,sometimes,almost never,almost never,sometimes,always,never
4704,44,3,1,433,1,often,never,often,sometimes,sometimes,almost never,never
58594,44,4,1,434,1,often,often,often,often,often,often,often
72509,44,5,1,435,1,often,almost never,never,never,almost never,often,always
15431,44,6,1,436,1,never,almost never,sometimes,often,always,always,never
40820,44,7,1,437,1,always,often,sometimes,almost never,never,often,sometimes
10362,44,8,1,438,1,almost never,sometimes,always,sometimes,almost never,often,never
49658,44,9,1,439,1,sometimes,almost never,almost never,sometimes,always,never,often
63323,44,10,1,440,1,sometimes,always,sometimes,almost never,almost never,never,always
74030,45,1,1,441,1,always,never,almost never,sometimes,often,often,always
13915,45,2,1,442,1,always,sometimes,almost never,almost never,sometimes,always,never
4704,45,3,1,443,1,often,never,often,sometimes,sometimes,almost never,never
58594,45,4,1,444,1,often,often,often,often,often,often,often
72509,45,5,1,445,1,often,almost never,never,never,almost never,often,always
15431,45,6,1,446,1,never,almost never,sometimes,often,always,always,never
40820,45,7,1,447,1,always,often,sometimes,almost never,never,often,sometimes
10362,45,8,1,448,1,almost never,sometimes,always,sometimes,almost never,often,never
49658,45,9,1,449,1,sometimes,almost never,almost never,sometimes,always,never,often
63323,45,10,1,450,1,sometimes,always,sometimes,almost never,almost never,never,always
74030,46,1,1,451,1,always,never,almost never,sometimes,often,often,always
13915,46,2,1,452,1,always,sometimes,almost never,almost never,sometimes,always,never
4704,46,3,1,453,1,often,never,often,sometimes,sometimes,almost never,never
58594,46,4,1,454,1,often,often,often,often,often,often,often
72509,46,5,1,455,1,often,almost never,never,never,almost never,often,always
15431,46,6,1,456,1,never,almost never,sometimes,often,always,always,never
40820,46,7,1,457,1,always,often,sometimes,almost never,never,often,sometimes
10362,46,8,1,458,1,almost never,sometimes,always,sometimes,almost never,often,never
49658,46,9,1,459,1,sometimes,almost never,almost never,sometimes,always,never,often
63323,46,10,1,460,1,sometimes,always,sometimes,almost never,almost never,never,always
74030,47,1,1,461,1,always,never,almost never,sometimes,often,often,always
13915,47,2,1,462,1,always,sometimes,almost never,almost never,sometimes,always,never
4704,47,3,1,463,1,often,never,often,sometimes,sometimes,almost never,never
58594,47,4,1,464,1,often,often,often,often,often,often,often
72509,47,5,1,465,1,often,almost never,never,never,almost never,often,always
15431,47,6,1,466,1,never,almost never,sometimes,often,always,always,never
40820,47,7,1,467,1,always,often,sometimes,almost never,never,often,sometimes
10362,47,8,1,468,1,almost never,sometimes,always,sometimes,almost never,often,never
49658,47,9,1,469,1,sometimes,almost never,almost never,sometimes,always,never,often
63323,47,10,1,470,1,sometimes,always,sometimes,almost never,almost never,never,always
74030,48,1,1,471,1,always,never,almost never,sometimes,often,often,always
13915,48,2,1,472,1,always,sometimes,almost never,almost never,sometimes,always,never
4704,48,3,1,473,1,often,never,often,sometimes,sometimes,almost never,never
58594,48,4,1,474,1,often,often,often,often,often,often,often
72509,48,5,1,475,1,often,almost never,never,never,almost never,often,always
15431,48,6,1,476,1,never,almost never,sometimes,often,always,always,never
40820,48,7,1,477,1,always,often,sometimes,almost never,never,often,sometimes
10362,48,8,1,478,1,almost never,sometimes,always,sometimes,almost never,often,never
49658,48,9,1,479,1,sometimes,almost never,almost never,sometimes,always,never,often
63323,48,10,1,480,1,sometimes,always,sometimes,almost never,almost never,never,always
74030,49,1,1,481,1,always,never,almost never,sometimes,often,often,always
13915,49,2,1,482,1,always,sometimes,almost never,almost never,sometimes,always,never
4704,49,3,1,483,1,often,never,often,sometimes,sometimes,almost never,never
58594,49,4,1,484,1,often,often,often,often,often,often,often
72509,49,5,1,485,1,often,almost never,never,never,almost never,often,always
15431,49,6,1,486,1,never,almost never,sometimes,often,always,always,never
40820,49,7,1,487,1,always,often,sometimes,almost never,never,often,sometimes
10362,49,8,1,488,1,almost never,sometimes,always,sometimes,almost never,often,never
49658,49,9,1,489,1,sometimes,almost never,almost never,sometimes,always,never,often
63323,49,10,1,490,1,sometimes,always,sometimes,almost never,almost never,never,always
74030,50,1,1,491,1,always,never,almost never,sometimes,often,often,always
13915,50,2,1,492,1,always,sometimes,almost never,almost never,sometimes,always,never
4704,50,3,1,493,1,often,never,often,sometimes,sometimes,almost never,never
58594,50,4,1,494,1,often,often,often,often,often,often,often
72509,50,5,1,495,1,often,almost never,never,never,almost never,often,always
15431,50,6,1,496,1,never,almost never,sometimes,often,always,always,never
40820,50,7,1,497,1,always,often,sometimes,almost never,never,often,sometimes
10362,50,8,1,498,1,almost never,sometimes,always,sometimes,almost never,often,never
49658,50,9,1,499,1,sometimes,almost never,almost never,sometimes,always,never,often
63323,50,10,1,500,1,sometimes,always,sometimes,almost never,almost never,never,always
74030,51,1,1,501,1,always,never,almost never,sometimes,often,often,always
13915,51,2,1,502,1,always,sometimes,almost never,almost never,sometimes,always,never
4704,51,3,1,503,1,often,never,often,sometimes,sometimes,almost never,never
58594,51,4,1,504,1,often,often,often,often,often,often,often
72509,51,5,1,505,1,often,almost never,never,never,almost never,often,always
15431,51,6,1,506,1,never,almost never,sometimes,often,always,always,never
40820,51,7,1,507,1,always,often,sometimes,almost never,never,often,sometimes
10362,51,8,1,508,1,almost never,sometimes,always,sometimes,almost never,often,never
49658,51,9,1,509,1,sometimes,almost never,almost never,sometimes,always,never,often
63323,51,10,1,510,1,sometimes,always,sometimes,almost never,almost never,never,always
74030,52,1,1,511,1,always,never,almost never,sometimes,often,often,always
13915,52,2,1,512,1,always,sometimes,almost never,almost never,sometimes,always,never
4704,52,3,1,513,1,often,never,often,sometimes,sometimes,almost never,never
58594,52,4,1,514,1,often,often,often,often,often,often,often
72509,52,5,1,515,1,often,almost never,never,never,almost never,often,always
15431,52,6,1,516,1,never,almost never,sometimes,often,always,always,never
40820,52,7,1,517,1,always,often,sometimes,almost never,never,often,sometimes
10362,52,8,1,518,1,almost never,sometimes,always,sometimes,almost never,often,never
49658,52,9,1,519,1,sometimes,almost never,almost never,sometimes,always,never,often
63323,52,10,1,520,1,sometimes,always,sometimes,almost never,almost never,never,always
74030,53,1,1,521,1,always,never,almost never,sometimes,often,often,always
13915,53,2,1,522,1,always,sometimes,almost never,almost never,sometimes,always,never
4704,53,3,1,523,1,often,never,often,sometimes,sometimes,almost never,never
58594,53,4,1,524,1,often,often,often,often,often,often,often
72509,53,5,1,525,1,often,almost never,never,never,almost never,often,always
15431,53,6,1,526,1,never,almost never,sometimes,often,always,always,never
40820,53,7,1,527,1,always,often,sometimes,almost never,never,often,sometimes
10362,53,8,1,528,1,almost never,sometimes,always,sometimes,almost never,often,never
49658,53,9,1,529,1,sometimes,almost never,almost never,sometimes,always,never,often
63323,53,10,1,530,1,sometimes,always,sometimes,almost never,almost never,never,always
74030,54,1,1,531,1,always,never,almost never,sometimes,often,often,always
13915,54,2,1,532,1,always,sometimes,almost never,almost never,sometimes,always,never
4704,54,3,1,533,1,often,never,often,sometimes,sometimes,almost never,never
58594,54,4,1,534,1,often,often,often,often,often,often,often
72509,54,5,1,535,1,often,almost never,never,never,almost never,often,always
15431,54,6,1,536,1,never,almost never,sometimes,often,always,always,never
40820,54,7,1,537,1,always,often,sometimes,almost never,never,often,sometimes
10362,54,8,1,538,1,almost never,sometimes,always,sometimes,almost never,often,never
49658,54,9,1,539,1,sometimes,almost never,almost never,sometimes,always,never,often
63323,54,10,1,540,1,sometimes,always,sometimes,almost never,almost never,never,always
74030,55,1,1,541,1,always,never,almost never,sometimes,often,often,always
13915,55,2,1,542,1,always,sometimes,almost never,almost never,sometimes,always,never
4704,55,3,1,543,1,often,never,often,sometimes,sometimes,almost never,never
58594,55,4,1,544,1,often,often,often,often,often,often,often
72509,55,5,1,545,1,often,almost never,never,never,almost never,often,always
15431,55,6,1,546,1,never,almost never,sometimes,often,always,always,never
40820,55,7,1,547,1,always,often,sometimes,almost never,never,often,sometimes
10362,55,8,1,548,1,almost never,sometimes,always,sometimes,almost never,often,never
49658,55,9,1,549,1,sometimes,almost never,almost never,sometimes,always,never,often
63323,55,10,1,550,1,sometimes,always,sometimes,almost never,almost never,never,always
74030,56,1,1,551,1,always,never,almost never,sometimes,often,often,always
13915,56,2,1,552,1,always,sometimes,almost never,almost never,sometimes,always,never
4704,56,3,1,553,1,often,never,often,sometimes,sometimes,almost never,never
58594,56,4,1,554,1,often,often,often,often,often,often,often
72509,56,5,1,555,1,often,almost never,never,never,almost never,often,always
15431,56,6,1,556,1,never,almost never,sometimes,often,always,always,never
40820,56,7,1,557,1,always,often,sometimes,almost never,never,often,sometimes
10362,56,8,1,558,1,almost never,sometimes,always,sometimes,almost never,often,never
49658,56,9,1,559,1,sometimes,almost never,almost never,sometimes,always,never,often
63323,56,10,1,560,1,sometimes,always,sometimes,almost never,almost never,never,always
74030,57,1,1,561,1,always,never,almost never,sometimes,often,often,always
13915,57,2,1,562,1,always,sometimes,almost never,almost never,sometimes,always,never
4704,57,3,1,563,1,often,never,often,sometimes,sometimes,almost never,never
58594,57,4,1,564,1,often,often,often,often,often,often,often
72509,57,5,1,565,1,often,almost never,never,never,almost never,often,always
15431,57,6,1,566,1,never,almost never,sometimes,often,always,always,never
40820,57,7,1,567,1,always,often,sometimes,almost never,never,often,sometimes
10362,57,8,1,568,1,almost never,sometimes,always,sometimes,almost never,often,never
49658,57,9,1,569,1,sometimes,almost never,almost never,sometimes,always,never,often
63323,57,10,1,570,1,sometimes,always,sometimes,almost never,almost never,never,always
74030,58,1,1,571,1,always,never,almost never,sometimes,often,often,always
13915,58,2,1,572,1,always,sometimes,almost never,almost never,sometimes,always,never
4704,58,3,1,573,1,often,never,often,sometimes,sometimes,almost never,never
58594,58,4,1,574,1,often,often,often,often,often,often,often
72509,58,5,1,575,1,often,almost never,never,never,almost never,often,always
15431,58,6,1,576,1,never,almost never,sometimes,often,always,always,never
40820,58,7,1,577,1,always,often,sometimes,almost never,never,often,sometimes
10362,58,8,1,578,1,almost never,sometimes,always,sometimes,almost never,often,never
49658,58,9,1,579,1,sometimes,almost never,almost never,sometimes,always,never,often
63323,58,10,1,580,1,sometimes,always,sometimes,almost never,almost never,never,always
74030,59,1,1,581,1,always,never,almost never,sometimes,often,often,always
13915,59,2,1,582,1,always,sometimes,almost never,almost never,sometimes,always,never
